,Text,Target
65,"Happy to Share!\n\nMy research paper titled, Online Shopping: Do Men Behave Differently than Women? got published in \xf0\x9d\x90\x88\xf0\x9d\x90\xa7\xf0\x9d\x90\xad\xf0\x9d\x90\x9e\xf0\x9d\x90\xab\xf0\x9d\x90\xa7\xf0\x9d\x90\x9a\xf0\x9d\x90\xad\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\x9a\xf0\x9d\x90\xa5 \xf0\x9d\x90\x8c\xf0\x9d\x90\x9a\xf0\x9d\x90\xa7\xf0\x9d\x90\x9a\xf0\x9d\x90\xa0\xf0\x9d\x90\x9e\xf0\x9d\x90\xa6\xf0\x9d\x90\x9e\xf0\x9d\x90\xa7\xf0\x9d\x90\xad \xf0\x9d\x90\x91\xf0\x9d\x90\x9e\xf0\x9d\x90\xaf\xf0\x9d\x90\xa2\xf0\x9d\x90\x9e\xf0\x9d\x90\xb0, \xf0\x9d\x90\x9a \xf0\x9d\x90\x94\xf0\x9d\x90\x86\xf0\x9d\x90\x82-\xf0\x9d\x90\x82\xf0\x9d\x90\x80\xf0\x9d\x90\x91\xf0\x9d\x90\x84 \xf0\x9d\x90\x8b\xf0\x9d\x90\xa2\xf0\x9d\x90\xac\xf0\x9d\x90\xad\xf0\x9d\x90\x9e\xf0\x9d\x90\x9d \xf0\x9d\x90\x89\xf0\x9d\x90\xa8\xf0\x9d\x90\xae\xf0\x9d\x90\xab\xf0\x9d\x90\xa7\xf0\x9d\x90\x9a\xf0\x9d\x90\xa5.\n\nThanks to for your guidance and support, as always!\n\nThanks to and Dr. Arindam Saha for this opportunity. """,0
66,This is my first achievement post on Linkedin :)\xf0\x9f\x98\x83\nRank:: 212 out of 6600 worldwide (ranked 79 in India)\nEvent::Google code jam i/o for women 2021\nAbsolutely elated to share that I have participated in code jam i/O for women and came in top 3% worldwide and top 1% in India. \xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x92\xbb\nThe problems in the competition were quite standard but few were quite tough as well.\nI would also like to thank my friend for guiding me through process of code jam i/o :)\nUnfortunately I screwed up a bit and can\xe2\x80\x99t make it to top 150 and win seat for code jam virtual i/o .\xf0\x9f\x98\x90\nAlthough I learned a lot from this contest and next year I will be eagerly waiting for this competition again.\nThank You!! \xe2\x9c\x8c\n\n/o ,0
67,"If you\xe2\x80\x99re determined to get into the school of your dreams, you may want to apply through early decision. Here\xe2\x80\x99s what it is, how it\xe2\x80\x99s different from early action, and how to decide if it\xe2\x80\x99s the right move for you. #forbesadvisor ",0
68,"Dear #jobseekers\nKindly re-share this post.\nNeed your support for the maximum visibility of this post by liking, sharing and commenting on this post. ",0
69,"Im Rupali Singh Recruiting for PAN #INDIA.\nApply at :https://lnkd.in/gZGscPd\nPlease Hit like or comment \xe2\x80\x98Interested\xe2\x80\x99 so that I can review your profile.\n6108 \xe2\x80\x93 Vacancies\n278 \xe2\x80\x93 Jobs\n155 \xe2\x80\x93 Recruiters\n12050\xe2\x80\x93 Candidates\nFor any further query, kindly call us at 011-45000144 """,1
70,"1st use and 2nd use B2C TV leads from the experts of Mahe Technologies can reduce the tension of your sales team, significantly. Hurry up!\nVisit Us: https://lnkd.in/ggxzb-D\nCall us at: +44 20 3287 8700\nConnect with us via : ",0
71,"Getting car insurance after a DUI conviction can be a challenge, but it\xe2\x80\x99s not impossible and you may be able to find (relatively) good rates. Here\xe2\x80\x99s what you need to know. #forbeasdvisor ",0
72,"The population figures go like this -\n\nUSA - 33.1 Crores\nRussia -14.6 Crores\nGermany - 8.5 Crores\nTurkey - 8.4 Crores\nUK - 6.8 Crores\nFrance - 6.5 Crores\nItaly - 6.1 Crores\nSpain - 4.7 Crores\nPoland - 3.8 Crores\nRomania - 1.9 Crores\nNetherlands - 1.7 Crores\nGreece - 1.7 Crores\nBelgium -1.2 Crores\nCzech Republic - 1.1 Crores\nPortugal - 1.1 Crores\nSweden - 1 Crore\nHungary - 1 Crore\nSwitzerland - 0.9 Crore\nBulgaria - 0.7 Crore\nDenmark - 0.6 Crore\n\n*Total* - 105. 3 Crores\n\nThe rest of the 25 smaller European countries combined (there are 44 countries in the European continent) - 6 Crores\n\n*Europe - 105.3 + 6 = 111.3 Crores*\n\nAdding the populations of Brazil (21.2 Crores) and Argentina (4.45 Crores)\n\n111.3 Crores + 25.65 Crores = 136.95 Crores\n\n\nThus, finally you have arrived at lndias population figure of 136 - 138 Crores.\n\n*The implication of managing Covid19 in lndia is as enormous task as managing it in the entire Europe plus USA, Brazil and Argentina.\n\nIts easy to criticise!!\n\n*And, some of our own do their best to run down our own country !*\n\nWorth a Thought \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\nLong Live \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\n\nReshare to spread Positivity..!! """,0
73,"Humbled \xe2\x80\x94 I\xe2\x80\x99ve been awarded a gold GitHub Stars Award by GitHub.\n\nWoah, AH! Cant stop starring at this remarkable thing\xe2\x80\x94the 8th award worldwide out of 60 million developers on GitHub.\n\nIt feels great to be recognized for my open-source work, spent over a decade building & helping the FOSS developers community. Thank you, everyone, who made it possible.\n\n\xf0\x9f\x91\x90 Follow me on GitHub:\n\xf0\x9f\x8c\x9f Stars Profile:\n\xe2\x9c\x8d\xef\xb8\x8f Blog post:\n\nI\xe2\x80\x99ve been creating open-source software for a decade. Joined GitHub on August 4, 2011. I was in college at the time. I remember using GitHub in 2009 but never registered \xe2\x80\x94 no one in the college taught us git.\n\nTen years later, most of my career direction has been towards building Free & Open Source Software (FOSS). Open-source has brought me many opportunities. It\xe2\x80\x99s helped me connect with a global audience.\n\nCompanies like Google, PayPal, Netflix, Microsoft, and Amazon use my code in one way or another. My code (FOSS contributions) runs in almost every WordPress, Node.js, webpack, React, and several other applications \xe2\x80\x94both on earth and Outerspace (via NASA). \xf0\x9f\x9a\x80\n\nI\xe2\x80\x99m always excited to share what I build with others. Thank you for supporting my work. Peace! """,0
74,#GVRIndia is excited and pleased to announce the joining of Srideep Kar\nWe extend a warm welcome to him and wishing him All The Very Best!! ,0
75,"Entrepreneurship isn\xe2\x80\x99t easy: it requires 24X7 dedication that blurs the lines between personal and professional lives at times.\n\nThis is not a snap, especially when you are a woman with a young child to take care of.\n\nOften Beating all odds, Women leaders in India of multi-million dollar start ups have proved that they balance it all-work, children,home.\n\nDivya Gokulnath is one such example of a woman who juggles her multiple roles with much success.\n\nIn 2011, she co-founded the world\xe2\x80\x99s most valuable ed-tech start-up currently with over 42 million registered students and 3 million annual paid subscriptions.\n\nThe start-up is now valued at a whooping $13Bn and is backed by prominent VCs like Tiger Global, General Atlantic, Tencent, and Sequoia Capital.\n\nDivyas net worth today is Rs 1800 cr!!\n\nThis is just a tip of the ice-berg, there are a plethora of such examples in India where women are at the pinnacle of an industry, leading their business & family through troughs and peaks.\n\nCan you hear the women roar in the Indian startup society? :) """,0
76,"Thank you Team @OutlookIndia for the feature \xf0\x9f\x98\x8a !!\n\nMeet Brajesh Kumar Singh, A Blogger Who Made Destiny Bow To Him ",0
77,"I am elated to announce that I have joined Bain & Company as a Summer Associate.\n\nSummer internships are one of the most crucial phases of the two years we spend in a B-school, and I am incredibly fortunate that I have got the opportunity to intern at Bain. I am looking forward to working with the fellow Bainies and developing myself both professionally and personally during these nine weeks.\n\nI would like to thank for welcoming us into the family and ensuring a smooth virtual onboarding, even in these challenging times. ",0
78,"Its finally official.\n\nAfter 3+ years of journey with #PowerBI, I am Microsoft Certified Data Analyst Associate after passing the DA-100 exam!\nSpecial thanks to , , for detailed contents on youtube and to all my seniors and peers who helped me with the learning curve. """,0
79,"We started Cogno AI with a small 2-member team at Hostel 3, Room 347 of IIT Bombay. Since then, we\ve come a long way: 85+ members in the team and 50+ Enterprise Clients.\n\nThe Company was incorporated on 21st April 2017 and today we are proud to announce our 4th birthday! Here is a picture of me accepting our very first purchase order from the State Bank of India. The State Bank Group Companies remain to be our client to date.\n\nOn this occasion, I would like to sincerely thank our customers, mentors, advisors, and most importantly all the team members who have supported us in this journey.\n\n""Coming together is a beginning. Keeping together is progress. Working together is Success"" ",0
80,"To determine whether a borrower will be able to meet credit or the loan repayment requirements smoothly, financial institutions largely depend on credit scores provided by credit bureaus.\n\nHeres why a credit score is and why a good credit score matters. """,0
81,"Namaste from India \xf0\x9f\x99\x8f #india\n\nSpace success stories \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x99\x8f\n\nNasa, has shared and image\nof cosmic rose.\xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\n\nso, incredible to see beauty\nof space.\xf0\x9f\x93\xa1\xf0\x9f\x9b\xb0\xef\xb8\x8f\xf0\x9f\x9b\xb0\xef\xb8\x8f\n\nWhenever,it comes to reading\nor learning about space\nour excitement is getting doubled.\n\nBecause,it is human mind achivements. ",0
82,"After nearly 3 years in Apple - hiring for the best products and services in the world, I take on my next journey with another best in class, incredible company! Truly grateful for the opportunity to have been part of Apples innovation, mission and people.\n\nLooking forward to hitting play button on this next Chapter@ """,1
83,"All,\n\nVirtual Campus Recruitment is ongoing for colleges.\n\nPlease help me out to reach Engineering/Arts college Training and placement officers mail ID.\n\nOr\n\nRequest you to drop me the college brochure to this mail id\n\nEligibility : Engineering colleges, Arts colleges (Preferably BCA,Bsc CS, MCA)\n\nJob Location: Pune,Mumbai, Bangalore, Chennai, Delhi NCR, Chandigarh, Kolkata,Ranchi, Hyderabad. (Based on Students Choice)\n\nRole: Associate Software Engineer (Full time)\n\nYear of pass out: 2020 & 2021.\n\nNote: Did you already completed the campus with us? No worries share the students list we are ready to consider even if they havent shortlisted in the earlier process.\n____________________________________________________\n\nIndividuals,\n\nRequest you not to share your resume as I hire ONLY from Campus Placement colleges. """,1
84,"If you\xe2\x80\x99re buying a house for the first time, navigating that process can feel overwhelming. Fortunately, there are education courses to help first-time homebuyers wade through all this information, and become better prepared to make a purchase. ",0
85,"The pandemic is turning out to be the longest, hardest marathon imaginable. While many countries are looking forward with a degree of optimism, let\xe2\x80\x99s also remember that others are not so fortunate. In India, where many of our teams are based, for example, there were over 272k new cases on Monday and Delhi has now gone into a full lockdown.\n\nThese recent surges are clearly putting a strain on local resources, not to mention everyone\xe2\x80\x99s resilience.\n\nMy thoughts are with the whole Genpact community and customers working across the world, especially in places that are dealing with new waves of the disease. It goes without saying that we stand with you and encourage everyone to put the health and wellbeing of themselves, their families and communities first. ",0
86,"Hi Reader,\nCleverTap is hiring!!\n1) Frontend Engineer\n2) Backend Engineer\n3) Quality Assurance Engineer\n4) Customer Success Manager\n5) Intern - Communication and PR\n6) Lead Technical Writer\n7) Product Manager\nand many more...\nIf you feel you are suitable for any of the above job titles feel free to fill the google form below. I will refer you if you have the desired skills. ",1
87,"Remdesivir vaccination required urgently for my father admitted in ICU, please contact ,+91-9891404012 for any help, as Primus hospital, delhi is not able to provide it, also public sale is not happening.\xf0\x9f\x99\x8fkaran khanna ",0
88,"So, I have been receiving many requests to share my interview experience. And I finally am done with it! \xf0\x9f\x8c\xb8\n\nHeres my interview experience with :\n\n\nAnd heres my interview experience with :\n\nI had a wonderful experience with both the companies. \xe2\x9d\xa4\n\nIn the blogs, along with my experience, I also have shared some tips I felt would be helpful and some resources that I followed. However, hoping to share a collection of all the resources I have come across, soon! \xf0\x9f\x92\xab """,0
89,"Appreciate the good work to encourage the good work. So here goes.\n\nCoding Blocks, youre awesome!\n\nI posted a query on behalf of my sister, Anamika M., in the early morning. Wasnt expecting anything until the next day, but before I could take my lunch, I got the response and the resolution.\n\nDuring this interaction I learned that Coding Blocks support team is down with Covid, and we should all wish for their quick recovery, as I do.\n\nDespite that, the haste with which things were settled is not only impressive, but also reenforces the belief in the ethics, the sincerity, and the commitment of the institution towards the development community.\n\nI was in the same DTU2K12 batch with and when Coding Blocks was setup. And though I did not have any interaction with them, we are all aware of the quality of their talent and ethics. would do herself a huge favor by absorbing in their knowledge, the experience, and the passion that has been afforded to her.\n\nI would like to thank for reaching out, opening a channel when the usual ones were not available. And I thank for helping with the resolution and his polite demeanor.\n\ncc - """,0
90,"Home sellers have a royal flush in today\xe2\x80\x99s housing market. Although the road is mostly smooth, there are some steps sellers can take to maximize their returns while also avoiding risky buyers whose offers might evaporate. #forbesadvisor ",0
91,"An incident happened this past Sunday where a Delhi-based woman replied \xe2\x80\x9cI will kiss my husband. Can you stop me?\xe2\x80\x9d when the policeman asked her and the husband to wear masks.\n\nThey were roaming in their car without taking the curfew pass and without wearing the mask.\n\nAnd that\xe2\x80\x99s how she replies to a person, who\xe2\x80\x99s tasked to ensure our safety.\n\nI don\xe2\x80\x99t understand how insensitive our society has become towards those who\xe2\x80\x99re trying to save our lives.\n\nThe healthcare workers and police are putting their lives at risk so that we could remain safe from the virus.\n\nBut instead of respecting them, people like her are abusing them.\n\nHow is this fair?\n\nI understand the pandemic has stretched too far, and we all want to get back to our normal lives, but that\xe2\x80\x99s not possible right now.\n\nSo, why don\xe2\x80\x99t we accept it and do what needs to be done, instead of reacting like her?\n\nTell me, is staying at home and keeping away from the virus really that bad?\n\nI don\xe2\x80\x99t think so.\n\nHere\xe2\x80\x99s the link- ",0
